SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,August-25-2023,Condo/Co-op,5844 NE 75th St Unit A216,Seattle,WA,98115,382415,2.0,2.0,View Ridge,838.0,,1977.0,,456.0,469.0,Sold,,,https://www.redfin.com/WA/Seattle/5844-NE-75th-St-98115/unit-A216/home/51172,NWMLS as Distributed by MLS Grid,2136999.0,N,Y,47.683446,-122.2645779,"Opportunity to own this newly remodeled end unit! Open concept design with spacious & bright rooms, white oak flooring throughout. Kitchen has all new appliances. Sizeable Primary Suite with a full bath & wall of closets. 2nd Bedroom/home office + a main bath with a big walk-in shower. Private deck featuring views of Cascade Mtns. Great location for bus/bike commuters to UW & NE Seattle w/ private access to Burke-Gilman Trail. Situated across from Magnuson Park & Lake WA, the unit is conveniently located to Children's Hospital & U-Village. Amenities: on-site manager, pool, clubhouse, game room, sauna & hot tub. Dedicated covered parking & secure storage.  New roof, siding, double pane windows & decks in 2016.  Pet Friendly & No Rental Cap! Show less"
PAST SALE,May-16-2023,Condo/Co-op,9508 Ravenna Ave NE #107,Seattle,WA,98115,433000,2.0,1.0,Lake City,941.0,,1979.0,,460.0,496.0,Sold,,,https://www.redfin.com/WA/Seattle/9508-Ravenna-Ave-NE-98115/unit-107/home/163759683,NWMLS as Distributed by MLS Grid,2041966.0,N,Y,47.697845,-122.30423540000001,"Fully remodeled ground floor end-unit with open layout & modern features. Quiet building nestled amongst the trees, step outside to enjoy your private patio & lush community yard. Renovated kitchen w/ new cabinets, quartz counters & SS appliances. Large Primary Suite with walk-in-closet & updated continental bath - functions like 2 baths. In unit, full sized washer/dryer. Upgrades include laminate hardwood flooring throughout, wood fireplace surround, recessed lighting, smart light fixtures, thermostats & door lock, new water heater & Novo water softening system. Covered parking space & storage space. Close to schools, parks, transit & light rail. Well managed complex w/new roof & siding, NO Special Assessment, NO Rental Cap! Pet Friendly. Show less"
PAST SALE,April-14-2023,Single Family Residential,824 NE 94th St,Seattle,WA,98115,720000,2.0,1.0,Northgate,1200.0,6380.0,1929.0,,600.0,,Sold,,,https://www.redfin.com/WA/Seattle/824-NE-94th-St-98115/home/109153,NWMLS as Distributed by MLS Grid,2036056.0,N,Y,47.6969461,-122.31931399999999,"Welcome home to this 2 bedroom Maple Leaf charmer! Located blocks away from local shops and restaurants. Close to Reservoir park, with easy freeway & express lane access, and the new Northgate transit center. The home sits on a quiet street, a large tree lined lot, with two deck spaces, storage shed, greenhouse, raised garden beds, and plenty of extra space for whatever outdoor projects you can dream up. Hardwood floors throughout the living and dining room. New windows throughout the house. Open kitchen with large dining room, concrete counters and additional prep space. Long adjacent driveway for flexible off street parking. A majestic 100 year old giant sequoia in the front yard adds privacy and a touch of the PNW wilderness! Show less"
PAST SALE,December-21-2022,Condo/Co-op,7001 Sand Point Way NE Unit A203,Seattle,WA,98115,266000,1.0,1.0,View Ridge,689.0,,1970.0,,386.0,497.0,Sold,,,https://www.redfin.com/WA/Seattle/7001-Sand-Point-Way-NE-98115/unit-A203/home/44329,NWMLS as Distributed by MLS Grid,1997997.0,N,Y,47.67989620000001,-122.2639892,"Welcome to this turnkey ground floor unit in the 7001 Condominiums of Seattle’s Sand Point neighborhood. This 1-bedroom home has a functional layout, new paint & carpet, a private deck, + enjoys dedicated parking in the secure garage. Common areas were also recently renovated incl. new roof, siding, windows, carpet, flooring & light fixtures. The HOA is well-managed & includes amenities like on-site laundry, assigned parking (plus ample guest parking), storage, gym, sauna, pool, cabana, bike storage & package lockers. No rental cap & pet friendly. Conveniently located minutes away from the Light Rail, UW, University Village, Seattle Children’s Hospital, the Burke Gilman Trail & Magnuson Park. Plus easy access to I-5, 520 & downtown Seattle. Show less"
PAST SALE,May-30-2023,Townhouse,2130 NE 89th St,Seattle,WA,98115,565000,2.0,1.5,Wedgwood,992.0,1117.0,2011.0,,570.0,,Sold,,,https://www.redfin.com/WA/Seattle/2130-NE-89th-St-98115/home/44657693,NWMLS as Distributed by MLS Grid,2026590.0,N,Y,47.6932511,-122.3043463,"Welcome to the Maple Leaf Cottages, in popular Wedgwood. Close to highly rated schools, shops and restaurants. Boutique community with no HOA dues! Designated PARKING space, a yard you can FENCE IN for your pets, AND private rooftop deck included! This end unit is well maintained with newer stainless steel appliances, gas range, fresh new interior paint, custom shelving, and cozy gas fireplace. Primary bedroom has a spacious walk-in closet, and en suite jack-n-jill bathroom with dual vanity. Your own back patio with gas BBQ, backing up to a green space for entertaining and tranquility. Commuter's dream location with easy access to I5, 522, and public transportation. PRE INSPECTED! Show less"
PAST SALE,April-13-2023,Condo/Co-op,3324 NE 65th St,Seattle,WA,98115,539000,1.0,1.5,Bryant,1071.0,,2017.0,,503.0,496.0,Sold,,,https://www.redfin.com/WA/Seattle/3324-NE-65th-St-98115/home/182150032,NWMLS as Distributed by MLS Grid,2056707.0,N,Y,47.675909499999996,-122.2922227,"Beautiful work/live loft with soaring ceilings. Spacious ground floor entry would be great for your business or home. Bathroom on the main, A/C, beautiful kitchen on the lower floor with huge island and stainless appliances. Upstairs has a spacious bedroom, good closet space and a large gorgeous full bath. Current owner was the first and moved in 2018. Close to Seattle Childrens Hospital, UW, University Village, transit, Met Market, SBUX, Top Pot Doughnut, Grateful Bread Bakery, The Ridge Pizza, Bryant Corner Cafe, parks and light rail. Unit features one dedicated secure parking spot. Healthy HOA & great schools! No rental cap!  Safe place to live and/or have your business. Show less"
PAST SALE,,Condo/Co-op,8800 20th Ave NE Unit A202,Seattle,WA,98115,350000,2.0,1.5,,970.0,,1979.0,,361.0,,,,,https://www.redfin.com/WA/Seattle/8800-20th-Ave-NE-98115/unit-A202/home/72402,,,N,Y,47.6923656,-122.3065778,"This just might be the best value for a 2-bedroom condo south of Northgate. Great location with easy access to the UW, Green Lake & I-5. Fresh updates throughout including new carpet, paint, moldings, counters & fixtures. Master bedroom with full bath plus an additional half bath. Separate storage locker just below the unit. Exterior of building was completely renovated in 2007. No projects left to be done here. Turn the key, unpack, & enjoy the rest of your summer! All appliances are included. Show less"
PAST SALE,April-21-2023,Single Family Residential,6847 Ravenna Ave NE,Seattle,WA,98115,800000,2.0,1.0,Ravenna,840.0,7680.0,1919.0,,952.0,,Sold,,,https://www.redfin.com/WA/Seattle/6847-Ravenna-Ave-NE-98115/home/310591,NWMLS as Distributed by MLS Grid,2070877.0,N,Y,47.6790963,-122.30434309999998,Skipped after 4 retries
PAST SALE,April-27-2023,Townhouse,2346 NE 90th St,Seattle,WA,98115,783000,2.0,2.0,Wedgwood,1205.0,1735.0,2023.0,,650.0,14.0,Sold,,,https://www.redfin.com/WA/Seattle/2346-NE-90th-St-98115/home/184849213,NWMLS as Distributed by MLS Grid,2049282.0,N,Y,47.6943161,-122.3033744,"From local builder Green Way Homes, a new six-home community in Wedgwood. Floor-to-ceiling windows let in ample natural light throughout home. Open-concept main living area with counter seating at peninsula and high ceilings for grand feel. Spacious layout with just two levels. Each upstairs bedroom can function as a suite with its own bathroom. Scooter garage to store all your gear, plus assigned off-street parking. Charming location amenities including coffee shops, floral shop, yoga studio & Growler Guys. Close to Dahl Field, U Village, University of WA, & Seattle Children's, as well as quick access to 520, 522, & I-5. Show less"
PAST SALE,July-10-2023,Single Family Residential,4112 NE 80th St,Seattle,WA,98115,670000,2.0,1.0,Wedgwood,770.0,6897.0,1950.0,,870.0,,Sold,,,https://www.redfin.com/WA/Seattle/4112-NE-80th-St-98115/home/316629,NWMLS as Distributed by MLS Grid,2138210.0,N,Y,47.6868123,-122.2836342,Value in Land 
PAST SALE,May-1-2023,Townhouse,2352 NE 90th St,Seattle,WA,98115,729000,2.0,2.0,Wedgwood,1216.0,1000.0,2023.0,,600.0,48.0,Sold,,,https://www.redfin.com/WA/Seattle/2352-NE-90th-St-98115/home/184796600,NWMLS as Distributed by MLS Grid,2048209.0,N,Y,47.694178799999996,-122.3031979,"From local builder Green Way Homes, a new six-home community in Wedgwood. Flexible floor plan offers bedrooms on lower and upper floors for separation between home and office or roommates. Floor-to-ceiling windows let in ample natural light throughout home. Open-concept main living area with counter seating at peninsula and high ceilings for grand feel. Spacious rooftop deck with territorial views ideal for entertaining. Scooter garage to store all your gear, plus assigned off-street parking. Charming location amenities including coffee shops, floral shop, yoga studio & Growler Guys. Close to Dahl Field, U Village, University of WA, & Seattle Children's, as well as quick access to 520, 522, & I-5. Show less"
PAST SALE,August-15-2023,Condo/Co-op,7412 E Green Lake Dr N Unit B,Seattle,WA,98115,842000,2.0,2.0,Green Lake,1100.0,5200.0,1971.0,,765.0,282.0,Sold,,,https://www.redfin.com/WA/Seattle/7412-E-Green-Lake-Dr-N-98115/unit-B/home/8160,NWMLS as Distributed by MLS Grid,2151623.0,N,Y,47.682161799999996,-122.3276966,Skipped after 4 retries
PAST SALE,June-23-2023,Townhouse,3537 NE 93rd,Seattle,WA,98115,643000,2.0,2.5,Wedgwood,840.0,1460.0,2023.0,,765.0,168.0,Sold,,,https://www.redfin.com/WA/Seattle/3537-NE-93rd-St-98115/home/185923690,NWMLS as Distributed by MLS Grid,2132407.0,N,Y,47.6957979,-122.2889446,"New construction Northwest modern cottage from Thomas James Homes in the sought-after Wedgwood neighborhood. With two bedrooms & 2.5 bathrooms, plus a private, fenced courtyard. Bright, open-concept floor plan with gourmet kitchen, floor-to-ceiling windows and designer finishes. Each bedroom includes its own en suite bathroom for privacy. Nearby coffee shops, local breweries, Matthews Beach, Magnuson Park & the Burke-Gilman Trail. Short distance from UW, Seattle Children's and U Village. Quick commute options to downtown or the eastside. Show less"
PAST SALE,,Condo/Co-op,401 NE 71st St #309,Seattle,WA,98115,775000,1.0,1.0,,935.0,,2003.0,,829.0,,,,,https://www.redfin.com/WA/Seattle/401-NE-71st-St-98115/unit-309/home/933,,,N,Y,47.6797299,-122.3242445,Skipped after 4 retries
PAST SALE,August-31-2023,Single Family Residential,808 NE 95th St,Seattle,WA,98115,860000,2.0,2.0,Northgate,1270.0,6816.0,1949.0,,677.0,,Sold,,,https://www.redfin.com/WA/Seattle/808-NE-95th-St-98115/home/109015,NWMLS as Distributed by MLS Grid,2157405.0,N,Y,47.697855600000004,-122.31978590000001,Skipped after 4 retries
PAST SALE,August-31-2023,Condo/Co-op,845 NE 91st St Unit B,Seattle,WA,98115,795000,2.0,2.0,Maple Leaf,1124.0,1472.0,2023.0,,707.0,50.0,Sold,,,https://www.redfin.com/WA/Seattle/845-NE-91st-St-98115/unit-B/home/186268861,NWMLS as Distributed by MLS Grid,2145753.0,N,Y,47.6947327,-122.3184354,"The spectacular now on sale!  Contemporary, elegant, sharp, 2023 custom built, Maple Leaf Residence features an open floor plan with extended walls of windows, creating a light filled atmosphere for a rich, comfortable living and entertaining lifestyle. Clean, polished lines carry throughout this stylish home. Featuring 2 bedrooms, 2 bathrooms and a home office  Kitchen appointed with ample counter space highlighting a rich quartz surface together with custom built-in cabinetry and stainless-steel appliances. Partial covered Deck for entertaining all year long.  Private yard space. Garage parking completes this home. Show less"
PAST SALE,October-31-2022,Single Family Residential,822 NE 88th St Unit B,Seattle,WA,98115,760000,2.0,2.5,Maple Leaf,1048.0,1048.0,2022.0,,725.0,,Sold,,,https://www.redfin.com/WA/Seattle/822-NE-88th-St-98115/unit-A/home/109849,NWMLS as Distributed by MLS Grid,2014138.0,N,Y,47.6923774,-122.31935630000001,"Luxury homebuilder, Thomas James Homes, presents a Maple Leaf home offering smart home tech. This residence offers a gorgeous Farmhouse style exterior featuring 2BD/2.5BA- you’re sure to fall in love with this dreamy cottage. As you enter the main, you’ll discover a light-filled layout between the great room & kitchen. There’s a myriad of windows throughout, sliding door off to the great room, making for integrated indoor-outdoor living. The gorgeous Quartz countertops in in the kitchen & baths, beautiful SS kitchen appl, and powder room. The grand suite is located upstairs and features a walk in shower & sizable walk closet. The 2nd BD features its own en suite, making it perfect for a private WFH space or for hosting overnight guests. Show less"
PAST SALE,April-3-2023,Condo/Co-op,6300 Sand Point Way NE #204,Seattle,WA,98115,500000,2.0,2.0,Windermere,1152.0,,1981.0,,434.0,851.0,Sold,,,https://www.redfin.com/WA/Seattle/6300-Sand-Point-Way-NE-98115/unit-204/home/14150,NWMLS as Distributed by MLS Grid,2052376.0,N,Y,47.6745178,-122.2639219,Skipped after 4 retries
PAST SALE,August-14-2023,Single Family Residential,6821 28th Ave NE,Seattle,WA,98115,680000,2.0,2.0,Ravenna,950.0,3000.0,1928.0,,716.0,,Sold,,,https://www.redfin.com/WA/Seattle/6821-28th-Ave-NE-98115/home/317619,NWMLS as Distributed by MLS Grid,2151522.0,N,Y,47.678325,-122.2977038,Skipped after 4 retries
PAST SALE,,Single Family Residential,1035 NE 98th St,Seattle,WA,98115,1124000,4.0,3.5,,2110.0,10218.0,2023.0,,533.0,,,,,https://www.redfin.com/WA/Seattle/1035-NE-98th-St-98115/home/110642,,,N,Y,47.7001742,-122.3161523,Skipped after 4 retries
PAST SALE,October-16-2023,Condo/Co-op,1524 NE 90th St Unit B,Seattle,WA,98115,790000,2.0,2.5,Maple Leaf,,,2023.0,,,171.0,Sold,,,https://www.redfin.com/WA/Seattle/1524-NE-90th-St-98115/unit-B/home/187527212,NWMLS as Distributed by MLS Grid,2162747.0,N,Y,47.6941842,-122.3109013,"Modern living by Thomas James Homes. This 2 story Modern-style home with 2 bedrooms, 2.25 bathrooms, anda main floor powder room is located in an ideal Maple Leaf location. At the heart of the main floor is the gourmet kitchen, which is host to an island, that flows seamlessly into the living room. Head upstairs to the grand suite and secondary bedroom, both with privatebaths. The grand suit also has a luxury walk-in closet. A designated laundry and storage room is located on the main floor. This Located near various walkable amenities. Show less"
PAST SALE,September-29-2023,Townhouse,9210 C Roosevelt Way NE,Seattle,WA,98115,750000,2.0,2.0,Maple Leaf,1093.0,1438.0,2023.0,,686.0,,Sold,,,https://www.redfin.com/WA/Seattle/9210-Roosevelt-Way-NE-98115/home/184216380,NWMLS as Distributed by MLS Grid,2159240.0,N,Y,47.6961824,-122.3173598,"Inquire about the seller paid 2/1 interest buydown or equivalent credit towards closing costs – a gateway to effortless homeownership! Introducing Maple Leaf Townhomes, masterfully crafted by visionary Greencity Development. Revel in DESIGNATED OFF STREET &EV-READY PARKING/RARE GARAGE (ON SELECTED HOME)& chic urban living. This oasis boasts natural radiance flooding through myriad windows, gourmet kitchen w/warm tone cabinetry & SS Bosch appliances. Mini-split efficiency for heating & cooling. Ascend to the top-floor primary suite w/spa-like bath. Second roomy bedroom resides on the lower level w/own bath. Large rooftop deck. Delight in Maple Leaf’s finest boutiques, dining, LIGHT RAIL STATION, parks &cafes – all effortlessly accessible. Show less"
PAST SALE,August-31-2023,Condo/Co-op,6839 35th Ave NE Unit B,Seattle,WA,98115,715000,2.0,2.5,Bryant,875.0,832.0,2023.0,,817.0,51.0,Sold,,,https://www.redfin.com/WA/Seattle/6839-35th-Ave-NE-98115/unit-B/home/187302350,NWMLS as Distributed by MLS Grid,2157426.0,N,Y,47.6787106,-122.2907165,"An alluring NW Modern residence in the desirable Bryant neighborhood. This new construction home offers sophisticated living w/ its open-concept kitchen, & sizeable windows for an abundance of natural light. Luxurious finishes include plank flooring, stainless steel appliance package, quartz countertops, custom cabinetry & floating shelves. Thoughtfully designed layout encompasses an entry/mudroom w/ built-in shelving, main fl living, half bath & laundry. Enjoy the private fenced patio a perfect spot for entertaining guests or enjoying quiet moments of relaxation. Upstairs, find the primary suite, & 2nd bedroom w/ensuite. Conveniently located near U-Village, parks, schools, & much more! Off-street parking & EV-ready. Built Green. Walk 84. Show less"
PAST SALE,August-17-2023,Townhouse,851 NE 91st St Unit B,Seattle,WA,98115,800000,2.0,2.0,Maple Leaf,1124.0,1436.0,2023.0,,712.0,1.0,Sold,,,https://www.redfin.com/WA/Seattle/851-NE-91st-St-98115/unit-B/home/186256390,NWMLS as Distributed by MLS Grid,2151230.0,N,Y,47.694720399999994,-122.3180852,"The spectacular now on sale!  Contemporary, elegant, sharp, 2023 custom built, Maple Leaf Residence features an open floor plan with extended walls of windows, creating a light filled atmosphere for a rich, comfortable living and entertaining lifestyle. Clean, polished lines carry throughout this stylish home. Featuring 2 bedrooms, 2 bathrooms and a home office  Kitchen appointed with ample counter space highlighting a rich quartz surface together with custom built-in cabinetry and stainless-steel appliances. Partial covered Deck for entertaining all year long.  Private yard space. Garage parking completes this home. Show less"
PAST SALE,August-9-2023,Single Family Residential,7343 17th Ave NE,Seattle,WA,98115,680000,2.0,2.0,Ravenna,1844.0,4794.0,1909.0,,369.0,,Sold,,,https://www.redfin.com/WA/Seattle/7343-17th-Ave-NE-98115/home/311021,NWMLS as Distributed by MLS Grid,2136244.0,N,Y,47.6824651,-122.3102554,"Charming east facing North Seattle home w endless opportunity! On a larger lot, boasting a delightful cottage garden. The enclosed front porch is a oasis perfect for savoring coffee or unwinding in the evening. The spacious living area spans the entire width of the home. Eat-in kitchen w island & large windows is bright & light. Primary on main has a convenient pass-through to the bathroom & a fantastic deck that overlooks the private backyard.  Downstairs, you'll find ample storage, an additional bedroom & a newly remodeled bathroom. Outside, the covered patio invites you to enjoy the tranquility of the bird-filled & whimsical surroundings. Off-street parking & the potential for expansion (ADU potential!) this gem is a must-see. Sold As-is Show less"
PAST SALE,March-24-2023,Condo/Co-op,6300 Sand Point Way NE #306,Seattle,WA,98115,470000,1.0,1.0,Sand Point,831.0,,1981.0,,566.0,644.0,Sold,,,https://www.redfin.com/WA/Seattle/6300-Sand-Point-Way-NE-98115/unit-306/home/67147,NWMLS as Distributed by MLS Grid,2040244.0,N,Y,47.6745178,-122.2639219,"Moonbeams, maple trees changing color, plus stars. These are just some of the joys to be experienced in this quiet, top floor condominium home right next to Magnuson Park. So much to love, from the stunning remodeled kitchen w/skylight to the open floor plan w/wood-burning fireplace & atrium windows. An abundance of storage throughout the unit allows you to stay organized. The spacious bedroom w/plantation shutters, black-out curtains + huge walk-in closet offers a relaxing haven & enjoys the same engineered maple hardwoods as the main living areas of this light-filled home. Covered deck, in-unit storage & laundry, secure parking & storage locker + a location close to U Village, UW, Burke Gilman, Children's Hospital, Magnuson Park & more! Show less"
